,loss,loss_pde,loss_ortho,loss_lipschitz,loss_sobolev,loss_pde_each0,loss_pde_each1,loss_pde_each2,loss_pde_each3,loss_ortho_each0,loss_ortho_each1,loss_ortho_each2,loss_ortho_each3,loss_lipschitz_each0,loss_lipschitz_each1,loss_lipschitz_each2,loss_lipschitz_each3,loss_sobolev_each0,loss_sobolev_each1,loss_sobolev_each2,loss_sobolev_each3
10,2.1823952198028564,0.8815387984116873,1.3008564313252766,0.0,0.0,0.91769856,0.9364632,0.9019268,0.7700667,0.0,0.014581959,0.3659853,1.3539081,0.0,0.0,0.0,0.0,-2.693353,-2.0517416,-2.0544379,-2.6876185
11,1.6331119934717815,0.3536345958709717,1.2794774373372395,0.0,0.0,0.43725085,0.100899,0.26729885,0.6090896,0.0,0.033598304,0.3105185,1.361853,0.0,0.0,0.0,0.0,-2.696314,-1.7775918,-1.9925889,-2.672496
12,2.4461301962534585,1.1974358558654785,1.2486943403879802,0.0,0.0,1.2976034,1.2251487,1.057811,1.2091802,0.0,0.046878975,0.25844046,1.3596064,0.0,0.0,0.0,0.0,-2.6838682,-1.6018833,-1.989473,-2.617911
13,1.5375516414642334,0.3289335568745931,1.20861812432607,0.0,0.0,0.5989689,0.2399594,0.38691154,0.089894295,0.0,0.054180145,0.2089243,1.3483864,0.0,0.0,0.0,0.0,-2.6612794,-1.4969894,-1.964831,-2.5574875
14,1.9815315008163452,0.7829059660434723,1.1986255248387654,0.0,0.0,0.8111053,0.72434855,0.73482066,0.86134934,0.0,0.057694674,0.2059915,1.3344812,0.0,0.0,0.0,0.0,-2.654516,-1.4059434,-1.9698405,-2.4949293
15,2.2642875512441,1.064637839794159,1.1996496518452961,0.0,0.0,1.0325211,0.96333265,1.0992404,1.1634572,0.0,0.0618151,0.22776186,1.309956,0.0,0.0,0.0,0.0,-2.670497,-1.2867705,-1.8644079,-2.4229708
16,1.8329049348831177,0.6266144687930743,1.2062904437383015,0.0,0.0,0.71209,0.45475832,0.6745367,0.66507286,0.0,0.061421912,0.23444863,1.3125167,0.0,0.0,0.0,0.0,-2.6906402,-1.2122113,-1.689508,-2.339146
17,1.859785556793213,0.6452814737955729,1.2145041227340698,0.0,0.0,0.7924883,0.47384998,0.8161908,0.4985969,0.0,0.05731845,0.25814947,1.3038708,0.0,0.0,0.0,0.0,-2.7146256,-1.1501619,-1.5687698,-2.2676482
18,1.7977914412816365,0.5735795199871063,1.2242119709650676,0.0,0.0,0.37351063,0.45370197,0.78336936,0.68373626,0.0,0.05661885,0.2836806,1.2919832,0.0,0.0,0.0,0.0,-2.8784726,-1.1073351,-1.4940704,-2.2006948
19,2.100723067919413,0.8801196813583374,1.220603386561076,0.0,0.0,1.0011824,0.8590571,0.8198845,0.8403549,0.0,0.05856367,0.30612752,1.2627801,0.0,0.0,0.0,0.0,-3.0623586,-1.0664757,-1.4457365,-2.1123478
20,1.7496634324391682,0.5487625698248545,1.2009008328119914,0.0,0.0,0.7111871,0.6782484,0.45083106,0.35478368,0.0,0.0639294,0.32183316,1.2154385,0.0,0.0,0.0,0.0,-3.0786464,-0.97450477,-1.4382421,-1.914673
21,1.7802164157231648,0.5977902909119924,1.18242613474528,0.0,0.0,0.6564159,0.5190616,0.54285526,0.67282844,0.0,0.07158744,0.3334602,1.1715205,0.0,0.0,0.0,0.0,-3.0035172,-0.8873643,-1.4362866,-1.7919735
22,1.7493340969085693,0.5833742320537567,1.1659598747889202,0.0,0.0,0.8265074,0.6933815,0.5977014,0.21590666,0.0,0.0789876,0.3427589,1.1328666,0.0,0.0,0.0,0.0,-2.9397125,-0.79449755,-1.4319564,-1.7106937
23,1.7386538187662761,0.5927199025948843,1.1459338665008545,0.0,0.0,0.6955367,0.4122281,0.7475948,0.51552016,0.0,0.08245245,0.34774947,1.0977099,0.0,0.0,0.0,0.0,-2.8839104,-0.72345847,-1.4283868,-1.6557827
24,1.6105228265126545,0.48192423582077026,1.1285985708236694,0.0,0.0,0.57902145,0.4206452,0.29678532,0.63124496,0.0,0.08469971,0.35206187,1.0680364,0.0,0.0,0.0,0.0,-2.840249,-0.6590937,-1.4279385,-1.615528
25,1.8235932191212971,0.705814262231191,1.117778976758321,0.0,0.0,0.5590629,0.69311595,0.7680566,0.8030216,0.0,0.09092835,0.35610148,1.0433421,0.0,0.0,0.0,0.0,-2.6928346,-0.6025773,-1.4154493,-1.5879235
26,1.861874262491862,0.7472502092520396,1.11462406317393,0.0,0.0,0.7674603,0.75461435,0.7147234,0.7522029,0.0,0.10205015,0.36458048,1.0195348,0.0,0.0,0.0,0.0,-2.397129,-0.5572054,-1.4084005,-1.5636597
27,1.9852004845937092,0.8755237658818563,1.109676678975423,0.0,0.0,1.0256109,0.8305933,0.81841606,0.8274746,0.0,0.109643735,0.3696744,1.0002507,0.0,0.0,0.0,0.0,-2.1931748,-0.5231028,-1.4072655,-1.5378962
28,1.9538660844167073,0.8498707413673401,1.1039953629175823,0.0,0.0,0.74325705,0.6921253,0.9157457,1.0483551,0.0,0.11443651,0.37311125,0.9844461,0.0,0.0,0.0,0.0,-2.0545578,-0.4997201,-1.4013296,-1.5179759
29,1.8899038235346477,0.7943449715773264,1.0955588420232136,0.0,0.0,1.0934548,0.40579155,0.7057207,0.97241277,0.0,0.11570767,0.3733901,0.9716473,0.0,0.0,0.0,0.0,-1.9599222,-0.484244,-1.3992658,-1.5022885
30,1.9419519106547039,0.8569433093070984,1.0850086212158203,0.0,0.0,1.0266565,0.7238341,0.8096662,0.86761636,0.0,0.11390618,0.372836,0.95993596,0.0,0.0,0.0,0.0,-1.8949947,-0.4719291,-1.3983965,-1.4896351
31,2.1111130317052207,1.0430598656336467,1.068053126335144,0.0,0.0,0.8907632,0.95334435,1.1977202,1.1304117,0.0,0.107765555,0.367974,0.9483313,0.0,0.0,0.0,0.0,-1.8501759,-0.4636706,-1.409594,-1.4785628
32,1.8562579154968262,0.8113005956013998,1.0449573198954265,0.0,0.0,0.9297206,0.73899126,0.7191353,0.8573552,0.0,0.09627557,0.3587221,0.9382787,0.0,0.0,0.0,0.0,-1.8204836,-0.47688803,-1.4257617,-1.4690652
33,1.5586406389872234,0.539642741282781,1.0189979076385498,0.0,0.0,0.8403017,0.34805194,0.47894382,0.49127352,0.0,0.08208553,0.3456333,0.9309451,0.0,0.0,0.0,0.0,-1.8018317,-0.51646054,-1.4430995,-1.4602786
34,1.7245614131291707,0.7310153394937515,0.9935461282730103,0.0,0.0,1.0365757,0.7542015,0.42365518,0.7096291,0.0,0.066132665,0.33084032,0.9277552,0.0,0.0,0.0,0.0,-1.80518,-0.55809873,-1.4570936,-1.4523808
35,1.855554421742757,0.8786832789580027,0.9768711527188619,0.0,0.0,1.1379731,0.6148202,0.7709985,0.99094135,0.0,0.06467386,0.3153675,0.92245346,0.0,0.0,0.0,0.0,-1.8150223,-0.6037621,-1.4607124,-1.4458972
36,2.1463249921798706,1.1832400560379028,0.963084896405538,0.0,0.0,1.32156,0.9447274,1.263006,1.2036668,0.0,0.068158664,0.30213746,0.9138171,0.0,0.0,0.0,0.0,-1.8227797,-0.6483078,-1.4603297,-1.4393507
37,1.853376309076945,0.9002174536387125,0.9531588554382324,0.0,0.0,1.160649,0.7049677,0.7996361,0.93561715,0.0,0.07004547,0.28855488,0.9122781,0.0,0.0,0.0,0.0,-1.829065,-0.6987748,-1.466349,-1.4323848
38,1.6820967197418213,0.7411464403072993,0.9409502943356832,0.0,0.0,0.78296185,0.53170675,0.9154115,0.7345057,0.0,0.06932334,0.2774451,0.9078319,0.0,0.0,0.0,0.0,-1.8357038,-0.7576039,-1.4742883,-1.4263182
39,1.175151268641154,0.2445154090722402,0.9306358496348063,0.0,0.0,-0.017772635,0.40376604,0.37459055,0.2174777,0.0,0.06712401,0.27037,0.90335387,0.0,0.0,0.0,0.0,-1.8356813,-0.79477215,-1.4875408,-1.4204162
40,1.847619930903117,0.9257129828135172,0.9219069878260294,0.0,0.0,1.0145646,0.85868865,0.9063914,0.92320746,0.0,0.06791266,0.26112965,0.900167,0.0,0.0,0.0,0.0,-1.8351068,-0.82999444,-1.5160762,-1.4143419
41,1.3861168225606282,0.4664296805858612,0.9196871519088745,0.0,0.0,0.556503,0.37706563,0.46269998,0.46945032,0.0,0.06692445,0.26121047,0.8981147,0.0,0.0,0.0,0.0,-1.8330859,-0.873717,-1.5510787,-1.4085633
42,1.879823128382365,0.9630578756332397,0.9167652726173401,0.0,0.0,1.1121072,0.88577753,0.96510917,0.88923764,0.0,0.06536845,0.2613988,0.8955865,0.0,0.0,0.0,0.0,-1.8279247,-0.90837127,-1.5745839,-1.4030098
43,1.4677825371424358,0.556756059328715,0.9110264380772909,0.0,0.0,0.48547593,0.5170215,0.5488488,0.6756781,0.0,0.06325062,0.25814986,0.8933015,0.0,0.0,0.0,0.0,-1.8137809,-0.9392486,-1.5906774,-1.3974777
44,1.862209637959798,0.9587023059527079,0.9035072922706604,0.0,0.0,0.92671376,0.85678154,0.9525779,1.0987359,0.0,0.060363054,0.25173128,0.892582,0.0,0.0,0.0,0.0,-1.797402,-0.9622465,-1.5961266,-1.3921093
45,2.24128258228302,1.3458613952000935,0.8954212466875712,0.0,0.0,1.252761,1.1999158,1.5267357,1.4040333,0.0,0.056548912,0.24558115,0.89176494,0.0,0.0,0.0,0.0,-1.7842914,-0.9640644,-1.5910615,-1.3877167
46,1.9650042454401653,1.078711986541748,0.886292298634847,0.0,0.0,0.9778085,1.1281852,1.1361078,1.0727466,0.0,0.053184707,0.23878606,0.8897523,0.0,0.0,0.0,0.0,-1.7706652,-0.9590297,-1.5841613,-1.3836387
47,2.3455007076263428,1.467348615328471,0.878152092297872,0.0,0.0,1.5747317,1.3765482,1.4346231,1.4834919,0.0,0.048145056,0.23100142,0.891723,0.0,0.0,0.0,0.0,-1.7630533,-0.9747689,-1.5717463,-1.3789331
48,1.8573768933614094,0.9819950461387634,0.8753818472226461,0.0,0.0,0.8927377,1.0714232,0.88923544,1.074584,0.0,0.04626258,0.23221903,0.8886941,0.0,0.0,0.0,0.0,-1.7483993,-1.0222913,-1.5476588,-1.373489
49,1.7846326033274333,0.9149415493011475,0.8696910540262858,0.0,0.0,0.88867664,1.05013,0.9858064,0.7351532,0.0,0.04399057,0.23053642,0.8850611,0.0,0.0,0.0,0.0,-1.7218531,-1.0780826,-1.5363168,-1.3680153
50,1.5752889315287273,0.712145984172821,0.8631429274876913,0.0,0.0,0.75184387,0.68754905,0.7132098,0.6959813,0.0,0.04090929,0.22914684,0.880801,0.0,0.0,0.0,0.0,-1.7128496,-1.1059841,-1.5347815,-1.3647057
51,1.8598392009735107,0.9971099495887756,0.8627292315165201,0.0,0.0,1.2016889,0.9076936,0.9595499,0.9195075,0.0,0.040476482,0.22943282,0.88039637,0.0,0.0,0.0,0.0,-1.7108842,-1.108099,-1.5302505,-1.363996
52,1.5183733701705933,0.6554820934931437,0.8628912369410197,0.0,0.0,0.684202,0.65283185,0.69654053,0.58835393,0.0,0.04008007,0.2315857,0.8788559,0.0,0.0,0.0,0.0,-1.7080923,-1.1101184,-1.5193859,-1.3629438
53,1.8177348375320435,0.9545091986656189,0.8632256388664246,0.0,0.0,0.99182653,0.95312357,1.0197853,0.85330135,0.0,0.039767426,0.23267679,0.87852335,0.0,0.0,0.0,0.0,-1.7053558,-1.1113691,-1.5190495,-1.3619715
54,1.7244292497634888,0.8611403604348501,0.8632888793945312,0.0,0.0,0.6071835,0.96949404,0.8700579,0.99782604,0.0,0.039538622,0.2332474,0.87826586,0.0,0.0,0.0,0.0,-1.7012054,-1.1126522,-1.51432,-1.3609977
55,1.8821348349253337,1.0202822883923848,0.8618525465329488,0.0,0.0,1.4215413,0.90801054,0.9282947,0.8232825,0.0,0.03893733,0.23367012,0.8765293,0.0,0.0,0.0,0.0,-1.6963795,-1.1142641,-1.5087277,-1.360207
56,1.5227419535319011,0.6619265079498291,0.8608154455820719,0.0,0.0,0.8380582,0.54485273,0.4813352,0.7834599,0.0,0.03818667,0.23417068,0.87539655,0.0,0.0,0.0,0.0,-1.6930083,-1.1146339,-1.503987,-1.3595003
57,1.6418752272923787,0.7826118866602579,0.8592633605003357,0.0,0.0,0.7751071,0.80898374,0.7566185,0.78973824,0.0,0.03729252,0.2346193,0.8737726,0.0,0.0,0.0,0.0,-1.6901389,-1.1138959,-1.5007414,-1.3589448
58,1.9048369526863098,1.0469088753064473,0.8579280376434326,0.0,0.0,1.0960038,1.0078005,1.0406591,1.043172,0.0,0.03664319,0.23491044,0.8723504,0.0,0.0,0.0,0.0,-1.6880045,-1.1129237,-1.4991461,-1.3584398
59,1.8426881631215413,0.9859835902849833,0.856704572836558,0.0,0.0,1.2599193,0.981318,0.75986403,0.94283324,0.0,0.036261916,0.23466833,0.8713425,0.0,0.0,0.0,0.0,-1.6884383,-1.1127118,-1.5006533,-1.357972
60,1.6682039896647136,0.8127769331137339,0.855427086353302,0.0,0.0,1.105118,0.69811267,0.70310134,0.7447756,0.0,0.035975534,0.2339286,0.8706653,0.0,0.0,0.0,0.0,-1.6896906,-1.1129278,-1.5037483,-1.3574004
61,2.167978604634603,1.3138112624486287,0.8541673421859741,0.0,0.0,1.5475107,1.0307907,1.3206176,1.3563262,0.0,0.035668135,0.2331825,0.87003917,0.0,0.0,0.0,0.0,-1.6914107,-1.1127635,-1.5061642,-1.3568026
62,1.4641836881637573,0.6112868090470632,0.8528968890508016,0.0,0.0,0.66079766,0.5077134,0.7209788,0.5556573,0.0,0.03515665,0.2327549,0.86928433,0.0,0.0,0.0,0.0,-1.6926364,-1.1059555,-1.508118,-1.3562994
63,2.058828353881836,1.2069732546806335,0.8518550594647726,0.0,0.0,1.3341533,1.1824855,1.1635804,1.1476737,0.0,0.034918588,0.23190539,0.8689828,0.0,0.0,0.0,0.0,-1.6951704,-1.0985327,-1.5114316,-1.3557755
64,1.8145233790079753,0.963753362496694,0.8507699767748514,0.0,0.0,1.0868548,0.9794586,0.9650348,0.8236652,0.0,0.03453843,0.23110346,0.8687181,0.0,0.0,0.0,0.0,-1.6972026,-1.0929085,-1.5143591,-1.355065
65,1.6097923517227173,0.7599458495775858,0.8498465418815613,0.0,0.0,1.0438486,0.64276934,0.5711918,0.78197366,0.0,0.0341177,0.23052084,0.8684902,0.0,0.0,0.0,0.0,-1.6985487,-1.087749,-1.5172421,-1.3544292
66,1.6338443160057068,0.7849857211112976,0.8488585948944092,0.0,0.0,1.0367154,0.67925173,0.7225396,0.7014362,0.0,0.033746045,0.22983094,0.86823446,0.0,0.0,0.0,0.0,-1.6992697,-1.0833007,-1.5211214,-1.3538218
67,1.4322625398635864,0.5842696030934652,0.8479929169019064,0.0,0.0,0.847533,0.36022058,0.5159416,0.61338323,0.0,0.033279896,0.22918761,0.86818963,0.0,0.0,0.0,0.0,-1.7000898,-1.0791881,-1.5253168,-1.3532616
68,1.3977304697036743,0.5505588948726654,0.8471715450286865,0.0,0.0,0.9461847,0.2986153,0.33867538,0.61876017,0.0,0.032951433,0.2286071,0.86800355,0.0,0.0,0.0,0.0,-1.7009205,-1.0761298,-1.5291935,-1.352737
69,1.5735584497451782,0.7269975443681082,0.8465609351793925,0.0,0.0,1.2847401,0.38068318,0.6904571,0.55210966,0.0,0.03301521,0.22799532,0.86773735,0.0,0.0,0.0,0.0,-1.7015228,-1.0760797,-1.5314487,-1.3523341
70,1.4091292818387349,0.5632642060518265,0.8458650310834249,0.0,0.0,0.6688301,0.31655443,0.51812005,0.74955225,0.0,0.032887775,0.22741263,0.8675196,0.0,0.0,0.0,0.0,-1.701477,-1.076518,-1.5336224,-1.352022
71,1.388544996579488,0.5438322474559149,0.8447127938270569,0.0,0.0,0.9246872,0.31456903,0.52345717,0.41261554,0.0,0.03261423,0.22657776,0.8670917,0.0,0.0,0.0,0.0,-1.7012253,-1.0782264,-1.5365052,-1.3516617
72,1.8629661003748577,1.0194756189982097,0.8434905608495077,0.0,0.0,1.1477,0.88754684,0.903169,1.1394867,0.0,0.032266617,0.22584951,0.866538,0.0,0.0,0.0,0.0,-1.7016401,-1.0787698,-1.5393429,-1.3511372
73,1.2345165014266968,0.3915824716289838,0.8429340124130249,0.0,0.0,0.6042601,0.2848806,0.26421213,0.4129771,0.0,0.032411855,0.22505303,0.86644715,0.0,0.0,0.0,0.0,-1.6976918,-1.0789539,-1.542849,-1.3506685
74,1.7757952213287354,0.933732678492864,0.8420625329017639,0.0,0.0,1.0799695,0.8464324,0.86610085,0.94242793,0.0,0.032194216,0.22396052,0.8665953,0.0,0.0,0.0,0.0,-1.6945219,-1.0814198,-1.5479612,-1.3502951
75,1.441582441329956,0.6007011632124583,0.8408812681833903,0.0,0.0,0.6028711,0.5409253,0.5401463,0.7188618,0.0,0.031975348,0.22266813,0.86653155,0.0,0.0,0.0,0.0,-1.6924497,-1.0853125,-1.552946,-1.3495954
76,1.9290034770965576,1.0893029769261677,0.83970046043396,0.0,0.0,1.0410813,0.88241,1.2493815,1.1843389,0.0,0.031740308,0.22139569,0.8664646,0.0,0.0,0.0,0.0,-1.6909679,-1.0878237,-1.5571976,-1.3486861
77,1.9767024119695027,1.1380542914072673,0.8386481006940206,0.0,0.0,1.1744529,1.1773678,1.1224945,1.0779022,0.0,0.031342547,0.22017503,0.86667985,0.0,0.0,0.0,0.0,-1.6904737,-1.0925859,-1.5602198,-1.3478962
78,1.6264698505401611,0.788973331451416,0.8374964793523153,0.0,0.0,1.1636847,0.6270105,0.5393471,0.8258507,0.0,0.03091693,0.21913426,0.8666108,0.0,0.0,0.0,0.0,-1.6904445,-1.0967637,-1.5628396,-1.347177
79,1.521709402402242,0.6855204900105795,0.8361889521280924,0.0,0.0,0.9876831,0.60869884,0.5891055,0.5565946,0.0,0.030533075,0.2174205,0.866965,0.0,0.0,0.0,0.0,-1.6913515,-1.0988413,-1.573936,-1.3466258
80,2.0286879936854043,1.193942705790202,0.8347453276316324,0.0,0.0,1.3492383,1.1849316,1.1736237,1.0679773,0.0,0.030180534,0.2152098,0.8676035,0.0,0.0,0.0,0.0,-1.6927433,-1.0997643,-1.5865437,-1.3461579
81,1.7374601364135742,0.903872013092041,0.8335881233215332,0.0,0.0,0.9704366,0.8990266,0.8859088,0.860116,0.0,0.02977272,0.21358089,0.8680973,0.0,0.0,0.0,0.0,-1.6935683,-1.0998095,-1.5959911,-1.3456739
82,1.3631256620089214,0.5307066241900126,0.8324190974235535,0.0,0.0,1.106179,0.18452974,0.28333935,0.54877836,0.0,0.030195793,0.2111512,0.8685451,0.0,0.0,0.0,0.0,-1.6933829,-1.1097561,-1.6047581,-1.345246
83,2.0475059350331626,1.217120369275411,0.8303855260213217,0.0,0.0,1.3559402,1.1225685,1.2186171,1.1713558,0.0,0.02955977,0.20917968,0.8684413,0.0,0.0,0.0,0.0,-1.693298,-1.1215401,-1.6123296,-1.344381
84,1.708228309949239,0.8787498225768408,0.8294784426689148,0.0,0.0,0.853803,0.8136255,0.8158226,1.0317482,0.0,0.029483795,0.208052,0.86843544,0.0,0.0,0.0,0.0,-1.6947365,-1.1283937,-1.6191387,-1.3435978
85,2.168782631556193,1.3400246302286785,0.8287580410639445,0.0,0.0,1.3686544,1.3295794,1.4310509,1.2308139,0.0,0.029194474,0.20740838,0.8684079,0.0,0.0,0.0,0.0,-1.6957802,-1.1347237,-1.6249555,-1.3428831
86,1.8913774490356445,1.0634377002716064,0.8279397885004679,0.0,0.0,0.9276425,1.0665555,1.1434134,1.1161394,0.0,0.028880358,0.20676608,0.86827326,0.0,0.0,0.0,0.0,-1.6967808,-1.1382217,-1.6285769,-1.3421704
87,1.6600767374038696,0.8329382439454397,0.8271385033925375,0.0,0.0,0.7770362,0.8636367,0.88079566,0.8102846,0.0,0.028654655,0.20586956,0.86832714,0.0,0.0,0.0,0.0,-1.6976196,-1.1429063,-1.6321393,-1.3415676
88,1.1538949807484944,0.32790012160936993,0.8259948492050171,0.0,0.0,0.52045023,0.17108573,0.02176098,0.59830344,0.0,0.02830545,0.2049193,0.8681018,0.0,0.0,0.0,0.0,-1.6979948,-1.1467599,-1.6369715,-1.3410329
89,1.276431381702423,0.45127373933792114,0.8251576821009318,0.0,0.0,0.70678216,0.2769455,0.36186767,0.4594996,0.0,0.027956406,0.2036355,0.8686183,0.0,0.0,0.0,0.0,-1.6973172,-1.1502004,-1.6480637,-1.3406147
90,1.4140569567680359,0.5900349790851275,0.8240219155947367,0.0,0.0,0.66211706,0.4918293,0.61061954,0.59557414,0.0,0.027508378,0.20227413,0.86891335,0.0,0.0,0.0,0.0,-1.6976857,-1.153045,-1.655584,-1.3401227
91,-0.1184772253036499,0.522381454706192,0.8229970534642538,0.0,-1.4638557036717732,0.8553335,0.24785751,0.39112496,0.59520984,0.0,0.027209878,0.20097709,0.86914235,0.0,0.0,0.0,0.0,-1.7010056,-1.1539565,-1.6607866,-1.3396736
92,-0.020259360472361248,0.6280614137649536,0.8223807613054911,0.0,-1.4707014958063762,1.0687791,0.39561018,0.49737182,0.5504845,0.0,0.027271828,0.199767,0.86946887,0.0,0.0,0.0,0.0,-1.7203337,-1.1579022,-1.6649729,-1.3395967
93,-0.32495049635569256,0.3342827061812083,0.8220382730166117,0.0,-1.481271465619405,0.8653588,0.10908965,-0.06198928,0.42467168,0.0,0.028006196,0.19842052,0.8696243,0.0,0.0,0.0,0.0,-1.7563761,-1.1604255,-1.6687139,-1.3395702
94,0.3502095540364583,1.025227387746175,0.8222216367721558,0.0,-1.4972395102183025,0.98115253,1.0707113,0.87387115,1.1751747,0.0,0.029425899,0.19639301,0.87047666,0.0,0.0,0.0,0.0,-1.8018566,-1.1711136,-1.6760639,-1.3399235
95,-0.11409340302149455,0.5803398042917252,0.8210644125938416,0.0,-1.5154976447423298,0.49515113,0.68097824,0.57104975,0.5741801,0.0,0.029981256,0.19512486,0.8696464,0.0,0.0,0.0,0.0,-1.8575064,-1.1869162,-1.6773483,-1.3402199
96,0.08749202887217204,0.8043358127276102,0.8208973606427511,0.0,-1.5377411444981892,0.8941717,0.6492322,0.75255316,0.92138606,0.0,0.031146765,0.19557007,0.86781293,0.0,0.0,0.0,0.0,-1.9262949,-1.205118,-1.6788659,-1.3406855
97,-0.1095117727915446,0.6367790823181471,0.8231695095698038,0.0,-1.569460391998291,0.9422539,0.58264756,0.36281872,0.6593962,0.0,0.034304183,0.19669183,0.8665633,0.0,0.0,0.0,0.0,-2.005206,-1.248589,-1.6828394,-1.3412071
98,-0.17027628421783447,0.606438398361206,0.8271773060162863,0.0,-1.6038920084635417,0.79565316,0.47850946,0.4897393,0.66185164,0.0,0.039237697,0.19733667,0.8663287,0.0,0.0,0.0,0.0,-2.0923386,-1.2929188,-1.6880735,-1.3422369
99,-0.11930052439371745,0.6871914118528366,0.8324897885322571,0.0,-1.638981779416402,0.7500823,0.5897884,0.6559979,0.75289696,0.0,0.046283484,0.19691913,0.8667838,0.0,0.0,0.0,0.0,-2.1901586,-1.3276793,-1.6947006,-1.3433886
