,train_loss,val_loss,test_loss,test_loss_std,ntest_loss,ntest_loss_std
0,608.6559448242188,0.018364986404776573,0.0014062469126656651,1.1733561344762222e-10,0.00010166010179091245,7.333475840476389e-12
1,28.84874725341797,0.008505172096192837,0.0027679356280714273,2.3467122689524444e-10,0.00020293661509640515,2.9333903361905556e-11
2,24.0672550201416,0.00559430243447423,0.0029802536591887474,0.0,0.0002246720396215096,1.4666951680952778e-11
3,22.61162567138672,0.0041355169378221035,0.00355976982973516,2.3467122689524444e-10,0.0002743086952250451,2.9333903361905556e-11
4,20.407695770263672,0.004062845837324858,0.0025155942421406507,0.0,0.00018472439842298627,0.0
5,16.18797492980957,0.0036533097736537457,0.0022305736783891916,0.0,0.0001682651782175526,1.4666951680952778e-11
6,18.214445114135742,0.003189994487911463,0.0022373420652002096,0.0,0.000173477572388947,0.0
7,16.54924201965332,0.003212499897927046,10000000000.0,10000000000.0,10000000000.0,10000000000.0
8,12.674542427062988,0.002871254226192832,0.002271110424771905,0.0,0.0001773070398485288,1.4666951680952778e-11
9,10.143872261047363,0.0045103952288627625,10000000000.0,10000000000.0,10000000000.0,10000000000.0
10,8.196534156799316,0.0029932730831205845,10000000000.0,10000000000.0,10000000000.0,10000000000.0
11,8.113628387451172,0.003653725376352668,10000000000.0,10000000000.0,10000000000.0,10000000000.0
12,8.164003372192383,0.003054455853998661,10000000000.0,10000000000.0,10000000000.0,10000000000.0
13,6.999023914337158,0.0032279326114803553,10000000000.0,10000000000.0,10000000000.0,10000000000.0
14,8.07004451751709,0.003171816933900118,10000000000.0,10000000000.0,10000000000.0,10000000000.0
15,7.283488750457764,0.003375463653355837,10000000000.0,10000000000.0,10000000000.0,10000000000.0
16,6.986929893493652,0.0039599244482815266,10000000000.0,10000000000.0,10000000000.0,10000000000.0
17,6.497766017913818,0.0030919797718524933,10000000000.0,10000000000.0,10000000000.0,10000000000.0
18,6.587092876434326,0.0032257826533168554,10000000000.0,10000000000.0,10000000000.0,10000000000.0
19,6.651451110839844,0.0028930625412613153,10000000000.0,10000000000.0,10000000000.0,10000000000.0
20,6.283363342285156,0.00302140973508358,10000000000.0,10000000000.0,10000000000.0,10000000000.0
21,5.83022403717041,0.0034292861819267273,10000000000.0,10000000000.0,10000000000.0,10000000000.0
22,6.039540767669678,0.002821653848513961,0.0016913338331505656,1.1733561344762222e-10,0.0001298664283240214,1.4666951680952778e-11
23,5.452558517456055,0.0035602564457803965,10000000000.0,10000000000.0,10000000000.0,10000000000.0
24,5.282337665557861,0.003441581968218088,10000000000.0,10000000000.0,10000000000.0,10000000000.0
25,5.90201997756958,0.002951450413092971,10000000000.0,10000000000.0,10000000000.0,10000000000.0
26,5.175798416137695,0.002966223517432809,10000000000.0,10000000000.0,10000000000.0,10000000000.0
27,5.596381664276123,0.0029036561027169228,10000000000.0,10000000000.0,10000000000.0,10000000000.0
28,5.805147647857666,0.0030031208880245686,10000000000.0,10000000000.0,10000000000.0,10000000000.0
29,5.153980731964111,0.0029551961924880743,10000000000.0,10000000000.0,10000000000.0,10000000000.0
30,5.784034252166748,0.002981419675052166,10000000000.0,10000000000.0,10000000000.0,10000000000.0
31,5.821371555328369,0.0029815007001161575,10000000000.0,10000000000.0,10000000000.0,10000000000.0
32,4.957179069519043,0.0032372602727264166,10000000000.0,10000000000.0,10000000000.0,10000000000.0
33,6.0995612144470215,0.0031045747455209494,10000000000.0,10000000000.0,10000000000.0,10000000000.0
34,5.157608509063721,0.002828531200066209,10000000000.0,10000000000.0,10000000000.0,10000000000.0
35,5.404819965362549,0.0030045879539102316,10000000000.0,10000000000.0,10000000000.0,10000000000.0
36,5.59874963760376,0.0030923872254788876,10000000000.0,10000000000.0,10000000000.0,10000000000.0
37,4.917603015899658,0.0032525507267564535,10000000000.0,10000000000.0,10000000000.0,10000000000.0
38,4.645193576812744,0.0030437654349952936,10000000000.0,10000000000.0,10000000000.0,10000000000.0
39,5.438723087310791,0.0031846852507442236,10000000000.0,10000000000.0,10000000000.0,10000000000.0
40,5.438723087310791,0.0031846852507442236,0.0016913338331505656,1.1733561344762222e-10,0.0001298664283240214,1.4666951680952778e-11
