,loss,loss_pde,loss_ortho,loss_lipschitz,loss_sobolev,loss_pde_each0,loss_pde_each1,loss_pde_each2,loss_pde_each3,loss_pde_each4,loss_pde_each5,loss_pde_each6,loss_pde_each7,loss_ortho_each0,loss_ortho_each1,loss_ortho_each2,loss_ortho_each3,loss_ortho_each4,loss_ortho_each5,loss_ortho_each6,loss_ortho_each7,loss_lipschitz_each0,loss_lipschitz_each1,loss_lipschitz_each2,loss_lipschitz_each3,loss_lipschitz_each4,loss_lipschitz_each5,loss_lipschitz_each6,loss_lipschitz_each7,loss_sobolev_each0,loss_sobolev_each1,loss_sobolev_each2,loss_sobolev_each3,loss_sobolev_each4,loss_sobolev_each5,loss_sobolev_each6,loss_sobolev_each7
89,0.6191105047861735,-1.580666224161784,2.1997767289479575,0.0,0.0,-1.6005727,-1.839735,-1.2481977,-1.6630367,-1.4974308,-1.656094,-1.6652609,-1.4750019,0.0,0.006158074,0.06345586,0.97566795,0.639072,1.3865963,1.5636911,1.23143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9646704,-3.3749402,-3.2859125,-3.4225824,-1.5871353,-2.3947372,-1.9393296,-1.0407764
90,0.5641151666641235,-1.632627050081889,2.196742216746012,0.0,0.0,-1.7390841,-1.6629963,-1.4123964,-1.450205,-1.4047209,-1.69565,-1.826919,-1.8690443,0.0,0.0059630475,0.063756384,0.9740028,0.63477415,1.3850465,1.5599694,1.234467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9666884,-3.3771276,-3.2757719,-3.418888,-1.5809883,-2.3927405,-1.9418601,-1.0402244
91,-2.005127429962158,-1.5756357113520305,2.193793853123983,0.0,-2.6232855319976807,-1.5551203,-1.6597368,-1.4836756,-1.5945139,-1.4349246,-1.5759497,-1.7873788,-1.5137857,0.0,0.0057231984,0.06396922,0.9724817,0.631417,1.3833237,1.5572853,1.235917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9690437,-3.3798466,-3.2697623,-3.4154224,-1.5760673,-2.3911417,-1.94497,-1.0400311
92,-2.037672996520996,-1.5995368162790935,2.1902409394582114,0.0,-2.628377119700114,-1.701115,-1.6276393,-1.5398318,-1.5550488,-1.4730167,-1.6257902,-1.7231646,-1.5506878,0.0,0.005427877,0.064222656,0.97357875,0.62840164,1.380867,1.5534687,1.2346756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.980603,-3.3970425,-3.2695293,-3.4230225,-1.573771,-2.3913271,-1.9519705,-1.0397501
93,-1.709673802057902,-1.2576263745625813,2.186309019724528,0.0,-2.6383564472198486,-1.1294327,-1.2614945,-1.481192,-1.2896591,-1.1074406,-1.4567484,-1.0049348,-1.3301086,0.0,0.004799763,0.06422186,0.97834903,0.62372994,1.3798441,1.5475153,1.2316976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.000438,-3.4286296,-3.2738552,-3.4403534,-1.5734348,-2.3927667,-1.9583517,-1.0390214
94,-1.848576585451762,-1.3793463110923767,2.1807872454325357,0.0,-2.650017499923706,-1.5422827,-1.29449,-1.1656853,-1.4073172,-1.3342276,-1.6135918,-1.3823742,-1.2948021,0.0,0.0041083493,0.06388179,0.98183775,0.61761385,1.3785783,1.5414338,1.2279786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.025947,-3.4535115,-3.282668,-3.4651139,-1.5734082,-2.3965082,-1.9649397,-1.0380424
95,-1.604811191558838,-1.1160669922828674,2.174180587132772,0.0,-2.662924846013387,-1.3478173,-1.0963455,-0.9934368,-1.0368348,-0.79155153,-1.1412374,-1.3406957,-1.1806172,0.0,0.004500707,0.06364322,0.98372763,0.61070985,1.3762575,1.5360025,1.2229733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.056133,-3.470315,-3.295317,-3.496072,-1.5727444,-2.4015248,-1.9737765,-1.0375162
96,-2.8140204747517905,-2.3055162827173867,2.169188658396403,0.0,-2.677692969640096,-2.3832092,-2.4735355,-2.314064,-2.2950904,-2.0080435,-2.3975124,-2.3789008,-2.193775,0.0,0.0049643912,0.063263856,0.9865243,0.60303813,1.3755703,1.5298854,1.2212565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.089982,-3.4894922,-3.310047,-3.5322068,-1.5687469,-2.40744,-1.9858255,-1.0378027
97,-2.017100731531779,-1.48767085870107,2.1645867427190146,0.0,-2.694016615549723,-1.6023945,-1.3973265,-1.39783,-1.4922781,-1.5084842,-1.4655198,-1.7465359,-1.2909986,0.0,0.0053435564,0.06236084,0.989415,0.5962077,1.3751092,1.5241808,1.2196143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.124048,-3.510751,-3.3267708,-3.5723865,-1.5650488,-2.414346,-2.0002239,-1.0385574
98,-1.7116859356562297,-1.1605787873268127,2.1602535247802734,0.0,-2.7113606929779053,-1.0142866,-1.1532062,-1.2694126,-1.2901181,-0.99654984,-1.1738604,-1.2060705,-1.181126,0.0,0.0057151318,0.061593693,0.99261755,0.5892394,1.3741254,1.5184789,1.218906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1602006,-3.5310738,-3.3453534,-3.6165974,-1.5623007,-2.4219925,-2.013276,-1.0400904
99,-1.633172909418742,-1.0584437002738316,2.1551925341288247,0.0,-2.729921738306681,-0.9547548,-1.1358618,-1.1216997,-1.131087,-0.8086589,-1.0510306,-1.3492211,-0.91523576,0.0,0.0058327913,0.06068818,0.995595,0.5822119,1.3727883,1.5134417,1.216622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1980968,-3.5504863,-3.3651516,-3.6646984,-1.5609599,-2.4300177,-2.0273194,-1.0426441
