,train_loss,val_loss,test_loss,test_loss_std,ntest_loss,ntest_loss_std
0,624.7276000976562,0.022028286010026932,0.0015567445661872625,1.1733561344762222e-10,0.00010608545562718064,7.333475840476389e-12
1,7.201060771942139,0.007752738427370787,0.0017850614385679364,1.1733561344762222e-10,0.0001383782218908891,0.0
2,2.7829668521881104,0.00506090372800827,0.0021321794483810663,2.3467122689524444e-10,0.00016709737246856093,0.0
3,2.0288121700286865,0.003966046962887049,0.002224186435341835,0.0,0.000174604298081249,0.0
4,1.480865478515625,0.0036740058567374945,0.0019771235529333353,0.0,0.00015464586613234133,0.0
5,1.243315577507019,0.0034095945302397013,0.0018092987593263388,2.3467122689524444e-10,0.0001415391598129645,1.4666951680952778e-11
6,1.0670384168624878,0.003419067244976759,10000000000.0,10000000000.0,10000000000.0,10000000000.0
7,0.818126380443573,0.0034833757672458887,10000000000.0,10000000000.0,10000000000.0,10000000000.0
8,0.7681016325950623,0.0034157412592321634,10000000000.0,10000000000.0,10000000000.0,10000000000.0
9,0.5804874897003174,0.0033584232442080975,0.0009377654059790075,5.866780672381111e-11,7.143656694097444e-05,7.333475840476389e-12
10,0.517905592918396,0.0032095592468976974,0.0009335522190667689,0.0,7.212709897430614e-05,7.333475840476389e-12
11,0.4754561185836792,0.0032489639706909657,10000000000.0,10000000000.0,10000000000.0,10000000000.0
12,0.46129310131073,0.0031974969897419214,0.0010745436884462833,0.0,8.349579002242535e-05,7.333475840476389e-12
13,0.43991395831108093,0.00371617847122252,10000000000.0,10000000000.0,10000000000.0,10000000000.0
14,0.3803064525127411,0.0034932082053273916,10000000000.0,10000000000.0,10000000000.0,10000000000.0
15,0.35963165760040283,0.0033512243535369635,10000000000.0,10000000000.0,10000000000.0,10000000000.0
16,0.33817386627197266,0.003455568104982376,10000000000.0,10000000000.0,10000000000.0,10000000000.0
17,0.2917587459087372,0.003394968342036009,10000000000.0,10000000000.0,10000000000.0,10000000000.0
18,0.270241916179657,0.0037143086083233356,10000000000.0,10000000000.0,10000000000.0,10000000000.0
19,0.25218144059181213,0.0032046956475824118,10000000000.0,10000000000.0,10000000000.0,10000000000.0
20,0.21793991327285767,0.0032877731136977673,10000000000.0,10000000000.0,10000000000.0,10000000000.0
21,0.2204848825931549,0.003590062027797103,10000000000.0,10000000000.0,10000000000.0,10000000000.0
22,0.22388869524002075,0.003433819394558668,10000000000.0,10000000000.0,10000000000.0,10000000000.0
23,0.2030406892299652,0.0034946815576404333,10000000000.0,10000000000.0,10000000000.0,10000000000.0
24,0.19842436909675598,0.0035390073899179697,10000000000.0,10000000000.0,10000000000.0,10000000000.0
25,0.1832932084798813,0.0035469254944473505,10000000000.0,10000000000.0,10000000000.0,10000000000.0
26,0.17728286981582642,0.0033154264092445374,10000000000.0,10000000000.0,10000000000.0,10000000000.0
27,0.1744496375322342,0.00342743843793869,10000000000.0,10000000000.0,10000000000.0,10000000000.0
28,0.1698613315820694,0.0032822920475155115,10000000000.0,10000000000.0,10000000000.0,10000000000.0
29,0.152913436293602,0.00344640389084816,10000000000.0,10000000000.0,10000000000.0,10000000000.0
30,0.14333945512771606,0.0034362042788416147,10000000000.0,10000000000.0,10000000000.0,10000000000.0
31,0.14184828102588654,0.0035020429641008377,10000000000.0,10000000000.0,10000000000.0,10000000000.0
32,0.14174702763557434,0.0034734231885522604,10000000000.0,10000000000.0,10000000000.0,10000000000.0
33,0.1379859745502472,0.0034508444368839264,10000000000.0,10000000000.0,10000000000.0,10000000000.0
34,0.13579994440078735,0.003450165968388319,10000000000.0,10000000000.0,10000000000.0,10000000000.0
35,0.13264377415180206,0.0034802595619112253,10000000000.0,10000000000.0,10000000000.0,10000000000.0
36,0.1339777112007141,0.003475137520581484,10000000000.0,10000000000.0,10000000000.0,10000000000.0
37,0.12335235625505447,0.003634787630289793,10000000000.0,10000000000.0,10000000000.0,10000000000.0
38,0.12355952709913254,0.0035626685712486506,10000000000.0,10000000000.0,10000000000.0,10000000000.0
39,0.11650075763463974,0.0035213418304920197,10000000000.0,10000000000.0,10000000000.0,10000000000.0
40,0.11650075763463974,0.0035213418304920197,0.0010745436884462833,0.0,8.349579002242535e-05,7.333475840476389e-12
