,train_loss,val_loss,test_loss,test_loss_std,ntest_loss,ntest_loss_std
0,491.0560302734375,0.5155888199806213,0.2465333640575409,3.003791704259129e-08,0.11287928372621536,7.509479260647822e-09
1,159.26292419433594,0.491332083940506,0.2501393258571625,0.0,0.12014246731996536,7.509479260647822e-09
2,111.0058364868164,0.5607404112815857,10000000000.0,10000000000.0,10000000000.0,10000000000.0
3,78.63531494140625,0.5398356914520264,10000000000.0,10000000000.0,10000000000.0,10000000000.0
4,67.5203628540039,0.5306734442710876,10000000000.0,10000000000.0,10000000000.0,10000000000.0
5,54.65113830566406,0.47756364941596985,0.22023046016693115,0.0,0.14430338144302368,0.0
6,47.04266357421875,0.4673161506652832,0.24669119715690613,3.003791704259129e-08,0.16599643230438232,0.0
7,41.336063385009766,0.4403941333293915,0.23764334619045258,1.5018958521295644e-08,0.1649104505777359,1.5018958521295644e-08
8,34.76129150390625,0.4846370220184326,10000000000.0,10000000000.0,10000000000.0,10000000000.0
9,30.73086929321289,0.5006799101829529,10000000000.0,10000000000.0,10000000000.0,10000000000.0
10,27.19790267944336,0.4910733997821808,10000000000.0,10000000000.0,10000000000.0,10000000000.0
11,25.96700096130371,0.5856274962425232,10000000000.0,10000000000.0,10000000000.0,10000000000.0
12,24.479793548583984,0.6104614734649658,10000000000.0,10000000000.0,10000000000.0,10000000000.0
13,23.330787658691406,0.7762469053268433,10000000000.0,10000000000.0,10000000000.0,10000000000.0
14,21.968795776367188,0.7502720355987549,10000000000.0,10000000000.0,10000000000.0,10000000000.0
15,21.006404876708984,0.7896423935890198,10000000000.0,10000000000.0,10000000000.0,10000000000.0
16,19.754127502441406,0.7871142029762268,10000000000.0,10000000000.0,10000000000.0,10000000000.0
17,19.16653060913086,0.8746594786643982,10000000000.0,10000000000.0,10000000000.0,10000000000.0
18,18.39777946472168,0.9762587547302246,10000000000.0,10000000000.0,10000000000.0,10000000000.0
19,17.450361251831055,0.9170389175415039,10000000000.0,10000000000.0,10000000000.0,10000000000.0
20,15.978620529174805,0.959283709526062,10000000000.0,10000000000.0,10000000000.0,10000000000.0
21,16.391828536987305,0.9522804617881775,10000000000.0,10000000000.0,10000000000.0,10000000000.0
22,16.243566513061523,0.985194206237793,10000000000.0,10000000000.0,10000000000.0,10000000000.0
23,15.507922172546387,1.0022892951965332,10000000000.0,10000000000.0,10000000000.0,10000000000.0
24,14.992719650268555,1.0438499450683594,10000000000.0,10000000000.0,10000000000.0,10000000000.0
25,15.125520706176758,1.027652621269226,10000000000.0,10000000000.0,10000000000.0,10000000000.0
26,14.727938652038574,1.042077898979187,10000000000.0,10000000000.0,10000000000.0,10000000000.0
27,13.89593505859375,1.0274745225906372,10000000000.0,10000000000.0,10000000000.0,10000000000.0
28,13.900426864624023,1.0649021863937378,10000000000.0,10000000000.0,10000000000.0,10000000000.0
29,13.491168975830078,1.0650286674499512,10000000000.0,10000000000.0,10000000000.0,10000000000.0
30,13.250497817993164,1.0426052808761597,10000000000.0,10000000000.0,10000000000.0,10000000000.0
31,13.165634155273438,1.0640588998794556,10000000000.0,10000000000.0,10000000000.0,10000000000.0
32,12.873092651367188,1.0686672925949097,10000000000.0,10000000000.0,10000000000.0,10000000000.0
33,12.893472671508789,1.069006085395813,10000000000.0,10000000000.0,10000000000.0,10000000000.0
34,12.860814094543457,1.040308952331543,10000000000.0,10000000000.0,10000000000.0,10000000000.0
35,12.763895034790039,1.04694402217865,10000000000.0,10000000000.0,10000000000.0,10000000000.0
36,12.655182838439941,1.079732894897461,10000000000.0,10000000000.0,10000000000.0,10000000000.0
37,12.044411659240723,1.056846022605896,10000000000.0,10000000000.0,10000000000.0,10000000000.0
38,12.466049194335938,1.0410666465759277,10000000000.0,10000000000.0,10000000000.0,10000000000.0
39,12.433283805847168,1.0516047477722168,10000000000.0,10000000000.0,10000000000.0,10000000000.0
40,12.433283805847168,1.0516047477722168,0.23764334619045258,1.5018958521295644e-08,0.1649104505777359,1.5018958521295644e-08
